id,id_2,city number,city,region,percentage,longitude,latitude
210,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
211,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
212,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
213,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
214,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
215,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
216,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
217,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
218,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
219,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
220,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
221,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
222,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
223,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
224,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
225,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
226,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
227,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
228,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
229,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
230,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
231,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
232,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
233,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
234,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
235,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
236,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
237,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
238,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
239,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
240,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
241,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
242,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
243,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
244,5,12,Beijing,Mainland of China,0.989473684,116.2911118,39.85779138
245,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
246,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
